image,caption
./images/train/881.jpg,A paper bag with a paper about the history of the store.
./images/train/882.jpg,A cup of tea with two straws.
./images/train/883.jpg,A classroom with desks and a whiteboard.
./images/train/884.jpg,Panoramic view of the city from the mountain top
./images/train/885.jpg,"A boy in a white t-shirt and black pants stands on a street next to a tall building, with power lines above him and a blue and orange sky behind him."
./images/train/886.jpg,"Power lines and a transformer in a small town in Zhejiang, China."
./images/train/887.jpg,A classroom of students sitting at desks
./images/train/888.jpg,A group of students sitting in front of a mirror
./images/train/889.jpg,The water in the fountain is green.
./images/train/89.jpg,The boat is docked at the pier in the evening.
./images/train/890.jpg,"The museum is located in the city of Fuzhou, in the province of Fujian, China."
./images/train/891.jpg,A fountain in front of a tall building
./images/train/892.jpg,A large number of people in uniform are lined up in an orderly manner on the lawn.
./images/train/893.jpg,"""09创新班""学生代表王明发言。"
./images/train/894.jpg,A person presenting in front of a large screen.
./images/train/895.jpg,A cup of ice water in a hand with label on it.
./images/train/896.jpg,A shopping mall with kids playing
./images/train/897.jpg,Mountain range during sunset with a blue sky and white clouds.
./images/train/898.jpg,The road is empty during this time of the day.
./images/train/899.jpg,A sunset view of the lawn in front of the school.
./images/train/9.jpg,"A book open to a page about fish, with fish swimming in the background."
./images/train/90.jpg,Shanghai Disney Resort held a grand event to welcome the New Year.
./images/train/900.jpg,A village in the mountains with tea plants planted in rows.
./images/train/901.jpg,A man wearing a white shirt and face mask is riding a bike in a park.
./images/train/902.jpg,Students at Chongqing University hold up their mobile phones to create a sea of light during a graduation ceremony. Photo: Handout
./images/train/903.jpg,A single full moon on a black background
./images/train/904.jpg,The exterior of the Beijing Genomics Institute.
./images/train/905.jpg,"Japanese schoolgirl pantyhose 01 | 2021-8-29 10:51:23 | 15P | 233.32MB | Japanese schoolgirl pantyhose, schoolgirl, pantyhose, 2021, 8, 29, 10, 51, 23, 32, 15, 233.32, 15P"
./images/train/906.jpg,"Professor Li Xiaotian, a member of the Chinese Academy of Sciences, is the first speaker. He is the director of the Institute of Theoretical Physics and the first graduate student tutor of the Institute."
./images/train/907.jpg,"The slide says ""北京航空航天大学未来空天技术学院"" and has a man standing in front of it giving a presentation."
./images/train/908.jpg,"The slide shows the specific distribution of professional courses in the school. The 7th grade students can choose to study in the fields of 'Policy and Design', 'Innovation Project Achievement', 'Science and Technology Assistance', 'Specialization', 'Professional Theory and Practice', 'Specialty Base and Practice', and 'Specialty Integration and Practice'. The slide also mentions that students in the 7th grade can choose to study either 'Economic Management and Decision Making' or 'Enterprise Management and Innovation' in the 8th grade, and can further choose to study 'Enterprise Management and Innovation' in the 9th grade."
./images/train/909.jpg,The ceiling of the gift shop is painted with a colorful dragon.
./images/train/91.jpg,A boat in the water
./images/train/910.jpg,"A city street at night with a tree in the middle and a sign that says ""美丽江汉"" on it."
./images/train/911.jpg,Clouds in the sky above a grassy hillside with trees and rocks.
./images/train/912.jpg,Patients lying on the examination bed in the clinic
./images/train/913.jpg,The students lined up to enter the classroom.
./images/train/914.jpg,A city street with tall buildings on either side and a bus in the foreground.
./images/train/915.jpg,A lone tree on a hillside covered in tea bushes with the sun setting in the background.
./images/train/916.jpg,Fireworks in the sky
./images/train/917.jpg,"A beautiful sky in Fuzhou, Fujian."
./images/train/918.jpg,"A street in Hubei province's provincial capital of Wuhan, where the COVID-19 outbreak originated, is seen in this photo taken on Feb. 13, 2020. (Photo provided to China Daily)"
./images/train/919.jpg,A screen grab from a video shows a Chinese military officer playing the violin during a live concert.
./images/train/92.jpg,Assorted fruits and nuts in containers
./images/train/920.jpg,A picture of a Chinese shopping mall with a Don Quixote statue in the middle.
./images/train/921.jpg,"This is a large building in the city of Qingdao, in the Shandong Province of China."
./images/train/922.jpg,A beautiful sunset behind apartment buildings.
./images/train/923.jpg,"A video clip shows soldiers from the Chongqing Military Region carrying out an anti-riot drill. The video was uploaded to the Chinese military's official microblog account on Weibo on October 1, 2020."
./images/train/924.jpg,A man is standing in front of a screen giving a speech.
./images/train/925.jpg,Night view of the river and the city.
./images/train/926.jpg,"People wearing face masks walk on a pedestrian street in Shenzhen, south China's Guangdong Province, Oct. 1, 2021. Shoppers flocked to shopping malls and streets on the first day of the National Day holiday. (Xinhua/Liu Dawei)"
./images/train/927.jpg,Flags on a mountain top
./images/train/928.jpg,Phone photo of a blue sky with clouds and power lines in the foreground
./images/train/929.jpg,An empty plot of land with some buildings in the background.
./images/train/93.jpg,"The picture shows a corner of someone's home office. On the table are a laptop, a book, and various kinds of brushes and ink."
./images/train/930.jpg,"A picture of the Zhejiang University Museum, with a sign in front saying ""Let's learn about 'the five constant' and 'the five beautiful' and promote the construction of a beautiful campus""."
./images/train/931.jpg,Aerial view of a city street with a restaurant on the corner.
./images/train/932.jpg,A total of 12 teams with more than 500 soldiers participated in the competition. (Photo/Asian Military Sports)
./images/train/933.jpg,Photo shows the summary of the construction of the Academy of Future Technology.
./images/train/934.jpg,Panoramic view of a small town in the mountains.
./images/train/935.jpg,A rocky beach with the waves crashing against the rocks.
./images/train/936.jpg,A blooming tree in a field with star trails in the sky.
./images/train/937.jpg,Looking up at a glass wall and sky
./images/train/938.jpg,Two men holding hands on a pier
./images/train/939.jpg,A woman standing in a field of wheat.
./images/train/94.jpg,"The 2019 YG Family Concert was held on December 29, 2019 at the Gocheok Sky Dome in Seoul. This year's concert was held to celebrate the 26th anniversary of YG Entertainment."
./images/train/940.jpg,A black and white photo of a person walking down a street.
./images/train/941.jpg,A large fern plant covers the inside of a spiral staircase.
./images/train/942.jpg,two glasses of limoncello with a slice of lemon and rosemary
./images/train/943.jpg,A blue bag with flowers in it sitting on a rock near a lake.
./images/train/944.jpg,A sweet bread on a white plate surrounded by flowers and fruit.
./images/train/945.jpg,A doorway frames a bamboo grove and stone lantern.
./images/train/946.jpg,Three baguettes on a white cloth.
./images/train/947.jpg,Yellow leaves on the cliff.
./images/train/948.jpg,A couple riding a scooter in front of a building in Turkey.
./images/train/949.jpg,A black and white photo of twigs in the snow.
./images/train/95.jpg,Outdoor seating area of a cafe.
./images/train/950.jpg,A plane flying over a beach with a palm tree in the foreground.
./images/train/951.jpg,A person walking down a city street surrounded by buildings.
./images/train/952.jpg,A mother and daughter bonding time at the beach
./images/train/953.jpg,A photo of a cliff in Bali with a small hut on top.
